buyyear,sellyear,sector,rendite,strategy
2009,2018,Energy,-0.58,momentum_score
2009,2018,Energy,5.17,value_score
2009,2019,Energy,-0.55,momentum_score
2009,2019,Energy,6.09,value_score
2009,2020,Energy,-2.13,momentum_score
2009,2020,Energy,1.0,value_score
2009,2021,Energy,1.88,momentum_score
2009,2021,Energy,4.55,value_score
2009,2022,Energy,3.85,momentum_score
2009,2022,Energy,8.72,value_score
2009,2023,Energy,3.79,momentum_score
2009,2023,Energy,8.13,value_score
2009,2024,Energy,3.91,momentum_score
2009,2024,Energy,7.41,value_score
2009,2025,Energy,3.67,momentum_score
2009,2025,Energy,8.22,value_score
2010,2011,Energy,-1.65,momentum_score
2010,2011,Energy,5.12,value_score
2010,2012,Energy,2.71,momentum_score
2010,2012,Energy,4.91,value_score
2010,2013,Energy,14.18,momentum_score
2010,2013,Energy,12.06,value_score
2010,2014,Energy,8.05,momentum_score
2010,2014,Energy,7.64,value_score
2010,2015,Energy,2.62,momentum_score
2010,2015,Energy,-2.6,value_score
2010,2016,Energy,7.3,momentum_score
2010,2016,Energy,4.34,value_score
2010,2017,Energy,7.14,momentum_score
2010,2017,Energy,3.04,value_score
2010,2018,Energy,3.83,momentum_score
2010,2018,Energy,1.27,value_score
2010,2019,Energy,6.03,momentum_score
2010,2019,Energy,3.63,value_score
2010,2020,Energy,0.62,momentum_score
2010,2020,Energy,-0.88,value_score
2010,2021,Energy,4.49,momentum_score
2010,2021,Energy,3.36,value_score
2010,2022,Energy,7.87,momentum_score
2010,2022,Energy,6.63,value_score
2010,2023,Energy,7.77,momentum_score
2010,2023,Energy,6.27,value_score
2010,2024,Energy,7.85,momentum_score
2010,2024,Energy,7.18,value_score
2010,2025,Energy,7.79,momentum_score
2010,2025,Energy,6.64,value_score
2011,2012,Energy,6.93,momentum_score
2011,2012,Energy,21.3,value_score
2011,2013,Energy,20.2,momentum_score
2011,2013,Energy,27.91,value_score
2011,2014,Energy,8.34,momentum_score
2011,2014,Energy,16.64,value_score
2011,2015,Energy,-4.57,momentum_score
2011,2015,Energy,8.67,value_score
2011,2016,Energy,3.56,momentum_score
2011,2016,Energy,10.83,value_score
2011,2017,Energy,2.47,momentum_score
2011,2017,Energy,11.96,value_score
2011,2018,Energy,-0.7,momentum_score
2011,2018,Energy,8.35,value_score
2011,2019,Energy,0.41,momentum_score
2011,2019,Energy,9.63,value_score
2011,2020,Energy,-3.51,momentum_score
2011,2020,Energy,3.64,value_score
2011,2021,Energy,0.8,momentum_score
2011,2021,Energy,7.95,value_score
2011,2022,Energy,4.48,momentum_score
2011,2022,Energy,12.27,value_score
2011,2023,Energy,4.33,momentum_score
2011,2023,Energy,12.17,value_score
2011,2024,Energy,5.92,momentum_score
2011,2024,Energy,11.71,value_score
2011,2025,Energy,5.73,momentum_score
2011,2025,Energy,11.97,value_score
2012,2013,Energy,41.73,momentum_score
2012,2013,Energy,40.51,value_score
2012,2014,Energy,16.89,momentum_score
2012,2014,Energy,13.08,value_score
2012,2015,Energy,7.22,momentum_score
2012,2015,Energy,8.48,value_score
2012,2016,Energy,9.82,momentum_score
2012,2016,Energy,7.61,value_score
2012,2017,Energy,10.67,momentum_score
2012,2017,Energy,10.62,value_score
2012,2018,Energy,5.62,momentum_score
2012,2018,Energy,5.84,value_score
2012,2019,Energy,6.59,momentum_score
2012,2019,Energy,7.5,value_score
2012,2020,Energy,1.87,momentum_score
2012,2020,Energy,3.13,value_score
2012,2021,Energy,5.52,momentum_score
2012,2021,Energy,6.08,value_score
2012,2022,Energy,9.62,momentum_score
2012,2022,Energy,11.42,value_score
2012,2023,Energy,9.97,momentum_score
2012,2023,Energy,11.22,value_score
2012,2024,Energy,9.7,momentum_score
2012,2024,Energy,9.93,value_score
2012,2025,Energy,10.12,momentum_score
2012,2025,Energy,10.91,value_score
2013,2014,Energy,-11.34,momentum_score
2013,2014,Energy,-7.64,value_score
2013,2015,Energy,-7.91,momentum_score
2013,2015,Energy,-5.92,value_score
2013,2016,Energy,-0.47,momentum_score
2013,2016,Energy,-1.48,value_score
2013,2017,Energy,3.44,momentum_score
2013,2017,Energy,2.31,value_score
2013,2018,Energy,-0.99,momentum_score
2013,2018,Energy,-1.92,value_score
2013,2019,Energy,2.55,momentum_score
2013,2019,Energy,1.24,value_score
2013,2020,Energy,-1.33,momentum_score
2013,2020,Energy,-2.82,value_score
2013,2021,Energy,2.32,momentum_score
2013,2021,Energy,0.82,value_score
2013,2022,Energy,7.76,momentum_score
2013,2022,Energy,7.0,value_score
2013,2023,Energy,8.32,momentum_score
2013,2023,Energy,7.4,value_score
2013,2024,Energy,7.99,momentum_score
2013,2024,Energy,6.47,value_score
2013,2025,Energy,8.64,momentum_score
2013,2025,Energy,7.89,value_score
2014,2015,Energy,-14.77,momentum_score
2014,2015,Energy,-10.23,value_score
2014,2016,Energy,2.33,momentum_score
2014,2016,Energy,0.44,value_score
2014,2017,Energy,2.88,momentum_score
2014,2017,Energy,4.08,value_score
2014,2018,Energy,-4.81,momentum_score
2014,2018,Energy,-0.69,value_score
2014,2019,Energy,-1.46,momentum_score
2014,2019,Energy,1.72,value_score
2014,2020,Energy,-6.89,momentum_score
2014,2020,Energy,-6.01,value_score
2014,2021,Energy,0.58,momentum_score
2014,2021,Energy,-0.26,value_score
2014,2022,Energy,6.27,momentum_score
2014,2022,Energy,6.94,value_score
2014,2023,Energy,6.34,momentum_score
2014,2023,Energy,7.32,value_score
2014,2024,Energy,5.88,momentum_score
2014,2024,Energy,6.1,value_score
2014,2025,Energy,6.57,momentum_score
2014,2025,Energy,7.19,value_score
2015,2016,Energy,13.12,momentum_score
2015,2016,Energy,17.29,value_score
2015,2017,Energy,10.92,momentum_score
2015,2017,Energy,11.45,value_score
2015,2018,Energy,-2.57,momentum_score
2015,2018,Energy,2.4,value_score
2015,2019,Energy,-0.03,momentum_score
2015,2019,Energy,4.13,value_score
2015,2020,Energy,-4.2,momentum_score
2015,2020,Energy,-5.39,value_score
2015,2021,Energy,0.42,momentum_score
2015,2021,Energy,1.11,value_score
2015,2022,Energy,7.19,momentum_score
2015,2022,Energy,8.77,value_score
2015,2023,Energy,7.56,momentum_score
2015,2023,Energy,8.6,value_score
2015,2024,Energy,6.24,momentum_score
2015,2024,Energy,7.56,value_score
2015,2025,Energy,7.57,momentum_score
2015,2025,Energy,8.3,value_score
2016,2017,Energy,-11.58,momentum_score
2016,2017,Energy,13.68,value_score
2016,2018,Energy,-20.39,momentum_score
2016,2018,Energy,-6.12,value_score
2016,2019,Energy,-11.24,momentum_score
2016,2019,Energy,1.61,value_score
2016,2020,Energy,-18.4,momentum_score
2016,2020,Energy,-3.96,value_score
2016,2021,Energy,-4.28,momentum_score
2016,2021,Energy,-0.63,value_score
2016,2022,Energy,2.84,momentum_score
2016,2022,Energy,8.72,value_score
2016,2023,Energy,1.88,momentum_score
2016,2023,Energy,9.51,value_score
2016,2024,Energy,1.85,momentum_score
2016,2024,Energy,8.68,value_score
2016,2025,Energy,1.11,momentum_score
2016,2025,Energy,10.73,value_score
2017,2018,Energy,-13.75,momentum_score
2017,2018,Energy,-20.63,value_score
2017,2019,Energy,-3.64,momentum_score
2017,2019,Energy,-1.21,value_score
2017,2020,Energy,-12.81,momentum_score
2017,2020,Energy,-13.41,value_score
2017,2021,Energy,-0.89,momentum_score
2017,2021,Energy,-1.2,value_score
2017,2022,Energy,9.1,momentum_score
2017,2022,Energy,7.87,value_score
2017,2023,Energy,9.06,momentum_score
2017,2023,Energy,8.14,value_score
2017,2024,Energy,8.27,momentum_score
2017,2024,Energy,9.21,value_score
2017,2025,Energy,8.62,momentum_score
2017,2025,Energy,9.68,value_score
2018,2019,Energy,20.28,momentum_score
2018,2019,Energy,21.81,value_score
2018,2020,Energy,-10.99,momentum_score
2018,2020,Energy,-9.35,value_score
2018,2021,Energy,4.94,momentum_score
2018,2021,Energy,8.29,value_score
2018,2022,Energy,16.98,momentum_score
2018,2022,Energy,17.43,value_score
2018,2023,Energy,14.74,momentum_score
2018,2023,Energy,14.51,value_score
2018,2024,Energy,13.18,momentum_score
2018,2024,Energy,14.15,value_score
2018,2025,Energy,12.02,momentum_score
2018,2025,Energy,13.71,value_score
2019,2020,Energy,-30.61,momentum_score
2019,2020,Energy,-35.63,value_score
2019,2021,Energy,3.1,momentum_score
2019,2021,Energy,0.92,value_score
2019,2022,Energy,17.21,momentum_score
2019,2022,Energy,18.24,value_score
2019,2023,Energy,12.91,momentum_score
2019,2023,Energy,14.15,value_score
2019,2024,Energy,11.28,momentum_score
2019,2024,Energy,9.31,value_score
2019,2025,Energy,10.8,momentum_score
2019,2025,Energy,9.67,value_score
2020,2021,Energy,35.06,momentum_score
2020,2021,Energy,60.73,value_score
2020,2022,Energy,43.96,momentum_score
2020,2022,Energy,60.33,value_score
2020,2023,Energy,31.29,momentum_score
2020,2023,Energy,38.0,value_score
2020,2024,Energy,25.59,momentum_score
2020,2024,Energy,25.62,value_score
2020,2025,Energy,22.54,momentum_score
2020,2025,Energy,22.66,value_score
2021,2022,Energy,62.18,momentum_score
2021,2022,Energy,52.21,value_score
2021,2023,Energy,27.79,momentum_score
2021,2023,Energy,25.98,value_score
2021,2024,Energy,18.04,momentum_score
2021,2024,Energy,21.65,value_score
2021,2025,Energy,12.62,momentum_score
2021,2025,Energy,17.6,value_score
2022,2023,Energy,1.74,momentum_score
2022,2023,Energy,4.46,value_score
2022,2024,Energy,-4.32,momentum_score
2022,2024,Energy,2.07,value_score
2022,2025,Energy,2.04,momentum_score
2022,2025,Energy,4.28,value_score
2023,2024,Energy,26.75,momentum_score
2023,2024,Energy,-3.7,value_score
2023,2025,Energy,17.94,momentum_score
2023,2025,Energy,4.18,value_score
2024,2025,Energy,1.08,momentum_score
2024,2025,Energy,9.46,value_score
2008,2009,Financial Services,5.42,momentum_score
2008,2009,Financial Services,14.29,value_score
2008,2010,Financial Services,8.3,momentum_score
2008,2010,Financial Services,24.81,value_score
2008,2011,Financial Services,3.43,momentum_score
2008,2011,Financial Services,9.37,value_score
2008,2012,Financial Services,5.65,momentum_score
2008,2012,Financial Services,11.0,value_score
2008,2013,Financial Services,11.52,momentum_score
2008,2013,Financial Services,18.1,value_score
2008,2014,Financial Services,11.7,momentum_score
2008,2014,Financial Services,16.31,value_score
2008,2015,Financial Services,10.27,momentum_score
2008,2015,Financial Services,12.59,value_score
2008,2016,Financial Services,11.38,momentum_score
2008,2016,Financial Services,14.71,value_score
2008,2017,Financial Services,12.49,momentum_score
2008,2017,Financial Services,14.26,value_score
2008,2018,Financial Services,9.88,momentum_score
2008,2018,Financial Services,9.89,value_score
2008,2019,Financial Services,11.38,momentum_score
2008,2019,Financial Services,11.03,value_score
2008,2020,Financial Services,10.56,momentum_score
2008,2020,Financial Services,9.54,value_score
2008,2021,Financial Services,11.62,momentum_score
2008,2021,Financial Services,11.66,value_score
2008,2022,Financial Services,11.28,momentum_score
2008,2022,Financial Services,11.45,value_score
2008,2023,Financial Services,11.16,momentum_score
2008,2023,Financial Services,11.03,value_score
2008,2024,Financial Services,12.64,momentum_score
2008,2024,Financial Services,12.32,value_score
2008,2025,Financial Services,12.27,momentum_score
2008,2025,Financial Services,12.36,value_score
2009,2010,Financial Services,6.79,momentum_score
2009,2010,Financial Services,40.37,value_score
2009,2011,Financial Services,-1.45,momentum_score
2009,2011,Financial Services,6.67,value_score
2009,2012,Financial Services,8.15,momentum_score
2009,2012,Financial Services,14.11,value_score
2009,2013,Financial Services,19.87,momentum_score
2009,2013,Financial Services,22.93,value_score
2009,2014,Financial Services,16.91,momentum_score
2009,2014,Financial Services,18.91,value_score
2009,2015,Financial Services,12.22,momentum_score
2009,2015,Financial Services,13.88,value_score
2009,2016,Financial Services,12.03,momentum_score
2009,2016,Financial Services,16.63,value_score
2009,2017,Financial Services,14.66,momentum_score
2009,2017,Financial Services,16.45,value_score
2009,2018,Financial Services,11.83,momentum_score
2009,2018,Financial Services,11.52,value_score
2009,2019,Financial Services,14.6,momentum_score
2009,2019,Financial Services,13.54,value_score
2009,2020,Financial Services,14.68,momentum_score
2009,2020,Financial Services,11.82,value_score
2009,2021,Financial Services,15.16,momentum_score
2009,2021,Financial Services,14.01,value_score
2009,2022,Financial Services,13.61,momentum_score
2009,2022,Financial Services,12.11,value_score
2009,2023,Financial Services,14.2,momentum_score
2009,2023,Financial Services,11.65,value_score
2009,2024,Financial Services,15.25,momentum_score
2009,2024,Financial Services,12.89,value_score
2009,2025,Financial Services,15.15,momentum_score
2009,2025,Financial Services,13.05,value_score
2010,2011,Financial Services,-23.76,momentum_score
2010,2011,Financial Services,-22.7,value_score
2010,2012,Financial Services,-1.89,momentum_score
2010,2012,Financial Services,1.52,value_score
2010,2013,Financial Services,14.54,momentum_score
2010,2013,Financial Services,17.23,value_score
2010,2014,Financial Services,11.49,momentum_score
2010,2014,Financial Services,15.51,value_score
2010,2015,Financial Services,8.0,momentum_score
2010,2015,Financial Services,10.94,value_score
2010,2016,Financial Services,11.16,momentum_score
2010,2016,Financial Services,14.0,value_score
2010,2017,Financial Services,12.78,momentum_score
2010,2017,Financial Services,14.28,value_score
2010,2018,Financial Services,7.0,momentum_score
2010,2018,Financial Services,8.91,value_score
2010,2019,Financial Services,9.93,momentum_score
2010,2019,Financial Services,11.54,value_score
2010,2020,Financial Services,8.24,momentum_score
2010,2020,Financial Services,10.23,value_score
2010,2021,Financial Services,11.01,momentum_score
2010,2021,Financial Services,12.59,value_score
2010,2022,Financial Services,9.35,momentum_score
2010,2022,Financial Services,11.32,value_score
2010,2023,Financial Services,9.07,momentum_score
2010,2023,Financial Services,11.12,value_score
2010,2024,Financial Services,10.2,momentum_score
2010,2024,Financial Services,12.96,value_score
2010,2025,Financial Services,10.38,momentum_score
2010,2025,Financial Services,13.58,value_score
2011,2012,Financial Services,34.56,momentum_score
2011,2012,Financial Services,29.74,value_score
2011,2013,Financial Services,42.24,momentum_score
2011,2013,Financial Services,44.61,value_score
2011,2014,Financial Services,31.89,momentum_score
2011,2014,Financial Services,29.13,value_score
2011,2015,Financial Services,22.92,momentum_score
2011,2015,Financial Services,17.85,value_score
2011,2016,Financial Services,21.37,momentum_score
2011,2016,Financial Services,19.86,value_score
2011,2017,Financial Services,23.08,momentum_score
2011,2017,Financial Services,19.06,value_score
2011,2018,Financial Services,19.05,momentum_score
2011,2018,Financial Services,12.32,value_score
2011,2019,Financial Services,22.17,momentum_score
2011,2019,Financial Services,14.09,value_score
2011,2020,Financial Services,21.35,momentum_score
2011,2020,Financial Services,12.56,value_score
2011,2021,Financial Services,21.43,momentum_score
2011,2021,Financial Services,15.43,value_score
2011,2022,Financial Services,18.14,momentum_score
2011,2022,Financial Services,14.44,value_score
2011,2023,Financial Services,18.57,momentum_score
2011,2023,Financial Services,13.82,value_score
2011,2024,Financial Services,19.16,momentum_score
2011,2024,Financial Services,14.86,value_score
2011,2025,Financial Services,18.64,momentum_score
2011,2025,Financial Services,15.21,value_score
2012,2013,Financial Services,44.84,momentum_score
2012,2013,Financial Services,60.94,value_score
2012,2014,Financial Services,29.68,momentum_score
2012,2014,Financial Services,27.32,value_score
2012,2015,Financial Services,18.85,momentum_score
2012,2015,Financial Services,14.0,value_score
2012,2016,Financial Services,18.89,momentum_score
2012,2016,Financial Services,16.65,value_score
2012,2017,Financial Services,20.38,momentum_score
2012,2017,Financial Services,16.29,value_score
2012,2018,Financial Services,13.44,momentum_score
2012,2018,Financial Services,9.89,value_score
2012,2019,Financial Services,17.62,momentum_score
2012,2019,Financial Services,12.9,value_score
2012,2020,Financial Services,15.68,momentum_score
2012,2020,Financial Services,11.45,value_score
2012,2021,Financial Services,16.96,momentum_score
2012,2021,Financial Services,14.0,value_score
2012,2022,Financial Services,14.16,momentum_score
2012,2022,Financial Services,11.81,value_score
2012,2023,Financial Services,14.38,momentum_score
2012,2023,Financial Services,12.08,value_score
2012,2024,Financial Services,15.8,momentum_score
2012,2024,Financial Services,13.54,value_score
2012,2025,Financial Services,16.28,momentum_score
2012,2025,Financial Services,14.09,value_score
2013,2014,Financial Services,2.45,momentum_score
2013,2014,Financial Services,-0.11,value_score
2013,2015,Financial Services,-0.75,momentum_score
2013,2015,Financial Services,-4.07,value_score
2013,2016,Financial Services,5.37,momentum_score
2013,2016,Financial Services,6.85,value_score
2013,2017,Financial Services,9.61,momentum_score
2013,2017,Financial Services,9.38,value_score
2013,2018,Financial Services,1.81,momentum_score
2013,2018,Financial Services,3.14,value_score
2013,2019,Financial Services,5.29,momentum_score
2013,2019,Financial Services,6.84,value_score
2013,2020,Financial Services,5.18,momentum_score
2013,2020,Financial Services,5.4,value_score
2013,2021,Financial Services,8.62,momentum_score
2013,2021,Financial Services,8.52,value_score
2013,2022,Financial Services,7.02,momentum_score
2013,2022,Financial Services,7.26,value_score
2013,2023,Financial Services,7.46,momentum_score
2013,2023,Financial Services,7.95,value_score
2013,2024,Financial Services,8.98,momentum_score
2013,2024,Financial Services,10.15,value_score
2013,2025,Financial Services,9.19,momentum_score
2013,2025,Financial Services,10.58,value_score
2014,2015,Financial Services,-2.16,momentum_score
2014,2015,Financial Services,-8.75,value_score
2014,2016,Financial Services,7.23,momentum_score
2014,2016,Financial Services,6.99,value_score
2014,2017,Financial Services,12.69,momentum_score
2014,2017,Financial Services,8.69,value_score
2014,2018,Financial Services,6.51,momentum_score
2014,2018,Financial Services,0.08,value_score
2014,2019,Financial Services,12.59,momentum_score
2014,2019,Financial Services,6.16,value_score
2014,2020,Financial Services,12.3,momentum_score
2014,2020,Financial Services,3.86,value_score
2014,2021,Financial Services,15.15,momentum_score
2014,2021,Financial Services,7.94,value_score
2014,2022,Financial Services,11.68,momentum_score
2014,2022,Financial Services,6.53,value_score
2014,2023,Financial Services,11.97,momentum_score
2014,2023,Financial Services,6.67,value_score
2014,2024,Financial Services,13.68,momentum_score
2014,2024,Financial Services,7.92,value_score
2014,2025,Financial Services,14.24,momentum_score
2014,2025,Financial Services,9.13,value_score
2015,2016,Financial Services,14.52,momentum_score
2015,2016,Financial Services,29.83,value_score
2015,2017,Financial Services,19.87,momentum_score
2015,2017,Financial Services,22.01,value_score
2015,2018,Financial Services,14.04,momentum_score
2015,2018,Financial Services,3.97,value_score
2015,2019,Financial Services,20.16,momentum_score
2015,2019,Financial Services,10.45,value_score
2015,2020,Financial Services,19.12,momentum_score
2015,2020,Financial Services,6.92,value_score
2015,2021,Financial Services,19.86,momentum_score
2015,2021,Financial Services,11.48,value_score
2015,2022,Financial Services,15.64,momentum_score
2015,2022,Financial Services,9.52,value_score
2015,2023,Financial Services,16.08,momentum_score
2015,2023,Financial Services,9.4,value_score
2015,2024,Financial Services,17.34,momentum_score
2015,2024,Financial Services,10.82,value_score
2015,2025,Financial Services,16.5,momentum_score
2015,2025,Financial Services,11.77,value_score
2016,2017,Financial Services,15.5,momentum_score
2016,2017,Financial Services,13.88,value_score
2016,2018,Financial Services,-6.05,momentum_score
2016,2018,Financial Services,-5.25,value_score
2016,2019,Financial Services,6.13,momentum_score
2016,2019,Financial Services,6.63,value_score
2016,2020,Financial Services,4.6,momentum_score
2016,2020,Financial Services,3.4,value_score
2016,2021,Financial Services,12.75,momentum_score
2016,2021,Financial Services,9.82,value_score
2016,2022,Financial Services,7.75,momentum_score
2016,2022,Financial Services,6.91,value_score
2016,2023,Financial Services,7.49,momentum_score
2016,2023,Financial Services,7.09,value_score
2016,2024,Financial Services,10.89,momentum_score
2016,2024,Financial Services,8.68,value_score
2016,2025,Financial Services,11.58,momentum_score
2016,2025,Financial Services,10.02,value_score
2017,2018,Financial Services,-1.13,momentum_score
2017,2018,Financial Services,-18.69,value_score
2017,2019,Financial Services,21.46,momentum_score
2017,2019,Financial Services,2.94,value_score
2017,2020,Financial Services,23.39,momentum_score
2017,2020,Financial Services,-0.45,value_score
2017,2021,Financial Services,19.47,momentum_score
2017,2021,Financial Services,8.84,value_score
2017,2022,Financial Services,11.94,momentum_score
2017,2022,Financial Services,6.72,value_score
2017,2023,Financial Services,14.03,momentum_score
2017,2023,Financial Services,7.36,value_score
2017,2024,Financial Services,15.84,momentum_score
2017,2024,Financial Services,9.05,value_score
2017,2025,Financial Services,14.12,momentum_score
2017,2025,Financial Services,9.53,value_score
2018,2019,Financial Services,38.29,momentum_score
2018,2019,Financial Services,22.96,value_score
2018,2020,Financial Services,35.09,momentum_score
2018,2020,Financial Services,6.77,value_score
2018,2021,Financial Services,28.92,momentum_score
2018,2021,Financial Services,16.64,value_score
2018,2022,Financial Services,17.23,momentum_score
2018,2022,Financial Services,9.59,value_score
2018,2023,Financial Services,17.34,momentum_score
2018,2023,Financial Services,9.39,value_score
2018,2024,Financial Services,18.71,momentum_score
2018,2024,Financial Services,11.56,value_score
2018,2025,Financial Services,16.12,momentum_score
2018,2025,Financial Services,13.06,value_score
2019,2020,Financial Services,19.42,momentum_score
2019,2020,Financial Services,-10.35,value_score
2019,2021,Financial Services,16.98,momentum_score
2019,2021,Financial Services,7.74,value_score
2019,2022,Financial Services,3.22,momentum_score
2019,2022,Financial Services,2.8,value_score
2019,2023,Financial Services,7.93,momentum_score
2019,2023,Financial Services,3.92,value_score
2019,2024,Financial Services,10.74,momentum_score
2019,2024,Financial Services,9.09,value_score
2019,2025,Financial Services,10.15,momentum_score
2019,2025,Financial Services,10.48,value_score
2020,2021,Financial Services,24.68,momentum_score
2020,2021,Financial Services,34.99,value_score
2020,2022,Financial Services,-2.75,momentum_score
2020,2022,Financial Services,23.03,value_score
2020,2023,Financial Services,2.14,momentum_score
2020,2023,Financial Services,17.29,value_score
2020,2024,Financial Services,7.54,momentum_score
2020,2024,Financial Services,19.85,value_score
2020,2025,Financial Services,6.98,momentum_score
2020,2025,Financial Services,19.16,value_score
2021,2022,Financial Services,-16.83,momentum_score
2021,2022,Financial Services,14.34,value_score
2021,2023,Financial Services,-9.39,momentum_score
2021,2023,Financial Services,11.44,value_score
2021,2024,Financial Services,1.9,momentum_score
2021,2024,Financial Services,16.9,value_score
2021,2025,Financial Services,5.88,momentum_score
2021,2025,Financial Services,16.1,value_score
2022,2023,Financial Services,7.15,momentum_score
2022,2023,Financial Services,14.55,value_score
2022,2024,Financial Services,15.31,momentum_score
2022,2024,Financial Services,20.06,value_score
2022,2025,Financial Services,13.32,momentum_score
2022,2025,Financial Services,22.31,value_score
2023,2024,Financial Services,25.78,momentum_score
2023,2024,Financial Services,35.79,value_score
2023,2025,Financial Services,20.83,momentum_score
2023,2025,Financial Services,30.27,value_score
2024,2025,Financial Services,15.31,momentum_score
2024,2025,Financial Services,18.92,value_score
2008,2009,Healthcare,7.76,momentum_score
2008,2009,Healthcare,21.51,value_score
2008,2010,Healthcare,4.18,momentum_score
2008,2010,Healthcare,14.21,value_score
2008,2011,Healthcare,7.05,momentum_score
2008,2011,Healthcare,14.73,value_score
2008,2012,Healthcare,10.53,momentum_score
2008,2012,Healthcare,14.11,value_score
2008,2013,Healthcare,16.0,momentum_score
2008,2013,Healthcare,18.88,value_score
2008,2014,Healthcare,17.17,momentum_score
2008,2014,Healthcare,20.02,value_score
2008,2015,Healthcare,15.47,momentum_score
2008,2015,Healthcare,18.96,value_score
2008,2016,Healthcare,12.71,momentum_score
2008,2016,Healthcare,18.15,value_score
2008,2017,Healthcare,12.98,momentum_score
2008,2017,Healthcare,18.82,value_score
2008,2018,Healthcare,10.61,momentum_score
2008,2018,Healthcare,18.54,value_score
2008,2019,Healthcare,12.2,momentum_score
2008,2019,Healthcare,18.39,value_score
2008,2020,Healthcare,12.08,momentum_score
2008,2020,Healthcare,18.23,value_score
2008,2021,Healthcare,12.39,momentum_score
2008,2021,Healthcare,19.67,value_score
2008,2022,Healthcare,10.87,momentum_score
2008,2022,Healthcare,18.37,value_score
2008,2023,Healthcare,10.12,momentum_score
2008,2023,Healthcare,17.52,value_score
2008,2024,Healthcare,9.91,momentum_score
2008,2024,Healthcare,16.61,value_score
2008,2025,Healthcare,10.06,momentum_score
2008,2025,Healthcare,16.19,value_score
2009,2010,Healthcare,16.08,momentum_score
2009,2010,Healthcare,7.58,value_score
2009,2011,Healthcare,6.75,momentum_score
2009,2011,Healthcare,11.35,value_score
2009,2012,Healthcare,12.91,momentum_score
2009,2012,Healthcare,12.08,value_score
2009,2013,Healthcare,18.43,momentum_score
2009,2013,Healthcare,19.34,value_score
2009,2014,Healthcare,18.91,momentum_score
2009,2014,Healthcare,20.23,value_score
2009,2015,Healthcare,16.62,momentum_score
2009,2015,Healthcare,19.4,value_score
2009,2016,Healthcare,12.1,momentum_score
2009,2016,Healthcare,18.04,value_score
2009,2017,Healthcare,14.35,momentum_score
2009,2017,Healthcare,19.38,value_score
2009,2018,Healthcare,12.61,momentum_score
2009,2018,Healthcare,18.15,value_score
2009,2019,Healthcare,13.04,momentum_score
2009,2019,Healthcare,17.83,value_score
2009,2020,Healthcare,13.64,momentum_score
2009,2020,Healthcare,17.67,value_score
2009,2021,Healthcare,15.22,momentum_score
2009,2021,Healthcare,18.96,value_score
2009,2022,Healthcare,13.38,momentum_score
2009,2022,Healthcare,17.45,value_score
2009,2023,Healthcare,12.61,momentum_score
2009,2023,Healthcare,15.85,value_score
2009,2024,Healthcare,12.94,momentum_score
2009,2024,Healthcare,14.47,value_score
2009,2025,Healthcare,13.04,momentum_score
2009,2025,Healthcare,13.33,value_score
2010,2011,Healthcare,4.19,momentum_score
2010,2011,Healthcare,19.9,value_score
2010,2012,Healthcare,13.7,momentum_score
2010,2012,Healthcare,18.1,value_score
2010,2013,Healthcare,24.34,momentum_score
2010,2013,Healthcare,24.04,value_score
2010,2014,Healthcare,23.21,momentum_score
2010,2014,Healthcare,23.9,value_score
2010,2015,Healthcare,19.23,momentum_score
2010,2015,Healthcare,22.44,value_score
2010,2016,Healthcare,16.14,momentum_score
2010,2016,Healthcare,20.13,value_score
2010,2017,Healthcare,17.31,momentum_score
2010,2017,Healthcare,22.24,value_score
2010,2018,Healthcare,15.44,momentum_score
2010,2018,Healthcare,21.14,value_score
2010,2019,Healthcare,16.34,momentum_score
2010,2019,Healthcare,20.57,value_score
2010,2020,Healthcare,16.88,momentum_score
2010,2020,Healthcare,20.14,value_score
2010,2021,Healthcare,18.74,momentum_score
2010,2021,Healthcare,21.49,value_score
2010,2022,Healthcare,16.57,momentum_score
2010,2022,Healthcare,19.93,value_score
2010,2023,Healthcare,15.43,momentum_score
2010,2023,Healthcare,18.87,value_score
2010,2024,Healthcare,14.5,momentum_score
2010,2024,Healthcare,17.87,value_score
2010,2025,Healthcare,14.05,momentum_score
2010,2025,Healthcare,17.38,value_score
2011,2012,Healthcare,15.42,momentum_score
2011,2012,Healthcare,23.55,value_score
2011,2013,Healthcare,26.39,momentum_score
2011,2013,Healthcare,32.11,value_score
2011,2014,Healthcare,24.92,momentum_score
2011,2014,Healthcare,30.88,value_score
2011,2015,Healthcare,19.99,momentum_score
2011,2015,Healthcare,25.0,value_score
2011,2016,Healthcare,15.25,momentum_score
2011,2016,Healthcare,19.46,value_score
2011,2017,Healthcare,17.88,momentum_score
2011,2017,Healthcare,21.74,value_score
2011,2018,Healthcare,16.97,momentum_score
2011,2018,Healthcare,19.92,value_score
2011,2019,Healthcare,16.6,momentum_score
2011,2019,Healthcare,20.07,value_score
2011,2020,Healthcare,16.36,momentum_score
2011,2020,Healthcare,18.85,value_score
2011,2021,Healthcare,17.82,momentum_score
2011,2021,Healthcare,19.91,value_score
2011,2022,Healthcare,16.29,momentum_score
2011,2022,Healthcare,18.6,value_score
2011,2023,Healthcare,15.92,momentum_score
2011,2023,Healthcare,18.01,value_score
2011,2024,Healthcare,15.89,momentum_score
2011,2024,Healthcare,17.19,value_score
2011,2025,Healthcare,15.56,momentum_score
2011,2025,Healthcare,17.0,value_score
